점수,근거,구매글번호,구매제목,구매링크,판매글번호,판매제목,판매글쓴이,판매링크,발견일시,판매수집일,중개문구,판매업체,판매담당자,판매연락처,판매수량
8,품목:척갈비 / 브랜드 일치 / 원산지 일치 / 등급 CH 일치,93936,ibp ch 냉동 척갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93936,216386,미국 아이비피 245e ch 척갈비,(주)제이알미트 황정록,https://cafe.daum.net/meetpeople/HoUW/216386,2026-07-09 16:39:57,2026-07-07,"안녕하세요 (주)제이알미트 황정록님, 디지털미트 서종현입니다. 판매하고 계신 미국 아이비피 245e ch 척갈비를 박봉식이님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
6,품목:갈비 / 브랜드 일치 / 원산지 일치,93874,미국산 아이비피 245E CH 갈비 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93874,214868,[냉장] 미국산 갈비 판매합니다.,대동호야,https://cafe.daum.net/meetpeople/HoUW/214868,2026-07-09 16:39:18,2026-07-08,"안녕하세요 대동호야님, 디지털미트 서종현입니다. 판매하고 계신 냉장] 미국산 갈비를 제이알미트 김효영님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93896,스미스필드 목전지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93896,220865,스미스필드 목전지 판매합니다...,두산화이링!!,https://cafe.daum.net/meetpeople/HoUW/220865,2026-07-09 16:39:32,2026-07-09,"안녕하세요 두산화이링!!님, 디지털미트 서종현입니다. 판매하고 계신 스미스필드 목전지를 김태양님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93896,스미스필드 목전지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93896,215470,스미스필드(320M) 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/215470,2026-07-09 16:39:32,2026-07-08,"안녕하세요 미래소년K님, 디지털미트 서종현입니다. 판매하고 계신 스미스필드(320M) 목전지를 김태양님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93896,스미스필드 목전지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93896,214680,스미스필드 목전지 판매합니다.,김태양,https://cafe.daum.net/meetpeople/HoUW/214680,2026-07-09 16:39:32,2026-07-08,"안녕하세요 김태양님, 디지털미트 서종현입니다. 판매하고 계신 스미스필드 목전지를 김태양님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,220865,스미스필드 목전지 판매합니다...,두산화이링!!,https://cafe.daum.net/meetpeople/HoUW/220865,2026-07-09 16:39:40,2026-07-09,"안녕하세요 두산화이링!!님, 디지털미트 서종현입니다. 판매하고 계신 스미스필드 목전지를 아이프레시님이 약 1.5톤 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,215470,스미스필드(320M) 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/215470,2026-07-09 16:39:40,2026-07-08,"안녕하세요 미래소년K님, 디지털미트 서종현입니다. 판매하고 계신 스미스필드(320M) 목전지를 아이프레시님이 약 1.5톤 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,214680,스미스필드 목전지 판매합니다.,김태양,https://cafe.daum.net/meetpeople/HoUW/214680,2026-07-09 16:39:40,2026-07-08,"안녕하세요 김태양님, 디지털미트 서종현입니다. 판매하고 계신 스미스필드 목전지를 아이프레시님이 약 1.5톤 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,215021,미국산 SEABOARD 목전지 판매합니다,김유군,https://cafe.daum.net/meetpeople/HoUW/215021,2026-07-09 16:39:48,2026-07-08,"안녕하세요 김유군님, 디지털미트 서종현입니다. 판매하고 계신 미국산 SEABOARD 목전지를 (주)세원푸드 황인재님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,214536,SEABOARD (미국산) 목전지 판매합니다,나인미라클-이정민,https://cafe.daum.net/meetpeople/HoUW/214536,2026-07-09 16:39:48,2026-07-08,"안녕하세요 나인미라클-이정민님, 디지털미트 서종현입니다. 판매하고 계신 SEABOARD (미국산) 목전지를 (주)세원푸드 황인재님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:갈비 / 등급 CH 일치,93874,미국산 아이비피 245E CH 갈비 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93874,215238,SW 969G CH 갈비,(주)어흥 이재명,https://cafe.daum.net/meetpeople/HoUW/215238,2026-07-09 16:39:18,2026-07-08,"안녕하세요 (주)어흥 이재명님, 디지털미트 서종현입니다. 판매하고 계신 SW 969G CH 갈비를 제이알미트 김효영님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:알목심 / 원산지 일치,93868,킬코이 GF 알목심 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93868,215403,냉장 호주산 와규 알목심 판매합니다,미트대명사 안병관,https://cafe.daum.net/meetpeople/HoUW/215403,2026-07-09 16:39:21,2026-07-08,"안녕하세요 미트대명사 안병관님, 디지털미트 서종현입니다. 판매하고 계신 냉장 호주산 와규 알목심을 미트홈이성은님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:차돌양지 / 원산지 일치,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,214581,JBS-AAA 38 차돌양지 판매합니다,방천화극,https://cafe.daum.net/meetpeople/HoUW/214581,2026-07-09 16:39:26,2026-07-08,"안녕하세요 방천화극님, 디지털미트 서종현입니다. 판매하고 계신 JBS-AAA 38 차돌양지를 MK선종님이 약 1.1톤 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:차돌양지 / 원산지 일치,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,214549,차돌양지 AMH*A*판매합니다,로드박상균,https://cafe.daum.net/meetpeople/HoUW/214549,2026-07-09 16:39:26,2026-07-08,"안녕하세요 로드박상균님, 디지털미트 서종현입니다. 판매하고 계신 차돌양지 AMH*A*를 MK선종님이 약 1.1톤 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:차돌양지 / 등급 S 일치,93879,TEYS S 차돌양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93879,215849,하비 S 차돌양지 판매합니다.,김진영.,https://cafe.daum.net/meetpeople/HoUW/215849,2026-07-09 16:39:27,2026-07-08,"안녕하세요 김진영.님, 디지털미트 서종현입니다. 판매하고 계신 하비 S 차돌양지를 막앙네님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:차돌양지 / 등급 S 일치,93879,TEYS S 차돌양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93879,215723,TBS S 차돌양지 판매합니다.,레인보우미트,https://cafe.daum.net/meetpeople/HoUW/215723,2026-07-09 16:39:27,2026-07-08,"안녕하세요 레인보우미트님, 디지털미트 서종현입니다. 판매하고 계신 TBS S 차돌양지를 막앙네님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:갈비 / 등급 CH 일치,93875,엑셀 86r ch 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93875,215238,SW 969G CH 갈비,(주)어흥 이재명,https://cafe.daum.net/meetpeople/HoUW/215238,2026-07-09 16:39:27,2026-07-08,"안녕하세요 (주)어흥 이재명님, 디지털미트 서종현입니다. 판매하고 계신 SW 969G CH 갈비를 미트피플 회원 NoName님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,220869,돈 등심(스페인) 파텔 판매합니다.,미트앤라이프축바람,https://cafe.daum.net/meetpeople/HoUW/220869,2026-07-09 16:39:30,2026-07-09,"안녕하세요 미트앤라이프축바람님, 디지털미트 서종현입니다. 판매하고 계신 돈 등심(스페인) 파텔을 거상푸드님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,215530,잉카롭사 돈등심 판매합니다.,용푸드 조봉구,https://cafe.daum.net/meetpeople/HoUW/215530,2026-07-09 16:39:30,2026-07-08,"안녕하세요 용푸드 조봉구님, 디지털미트 서종현입니다. 판매하고 계신 잉카롭사 돈등심을 거상푸드님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:돈등심 / 원산지 일치,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,214655,스페인 돈등심 판매합니다(프리셀바) ◈◈◈◈◈,큐미트,https://cafe.daum.net/meetpeople/HoUW/214655,2026-07-09 16:39:30,2026-07-08,"안녕하세요 큐미트님, 디지털미트 서종현입니다. 판매하고 계신 스페인 돈등심을 거상푸드님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:목전지 / 원산지 일치,93895,스위프트 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93895,215117,미산 목전지 판매합니다.,김태양,https://cafe.daum.net/meetpeople/HoUW/215117,2026-07-09 16:39:34,2026-07-08,"안녕하세요 김태양님, 디지털미트 서종현입니다. 판매하고 계신 미산 목전지를 콩나물공장장님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:잡육 / 원산지 일치,93904,돈연골잡육(국산) 구합니다,https://cafe.daum.net/meetpeople/HoTs/93904,215116,젖소잡육(국산)판매합니다,사골조아,https://cafe.daum.net/meetpeople/HoUW/215116,2026-07-09 16:39:39,2026-07-08,"안녕하세요 사골조아님, 디지털미트 서종현입니다. 판매하고 계신 젖소잡육(국산을 사골조아님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:척갈비 / 원산지 일치,93907,호주산 곡물 척갈비 구합니다,https://cafe.daum.net/meetpeople/HoTs/93907,214317,킬코이 척갈비 판매합니다...,라이드,https://cafe.daum.net/meetpeople/HoUW/214317,2026-07-09 16:39:46,2026-07-08,"안녕하세요 라이드님, 디지털미트 서종현입니다. 판매하고 계신 킬코이 척갈비를 윤고기님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:목전지 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,215615,미산 목전지 판매합니다 .,김태양,https://cafe.daum.net/meetpeople/HoUW/215615,2026-07-09 16:39:48,2026-07-08,"안녕하세요 김태양님, 디지털미트 서종현입니다. 판매하고 계신 미산 목전지를 (주)세원푸드 황인재님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:갈비 / 등급 CH 일치,93906,엑셀 E CH 갈비 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93906,215238,SW 969G CH 갈비,(주)어흥 이재명,https://cafe.daum.net/meetpeople/HoUW/215238,2026-07-09 16:39:53,2026-07-08,"안녕하세요 (주)어흥 이재명님, 디지털미트 서종현입니다. 판매하고 계신 SW 969G CH 갈비를 몽구맘님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:삼겹 / 원산지 일치,93928,독일 삼겹 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93928,219805,퇴니시(TONNIES) 삼겹 판매합니다,(주)더한양 최진우,https://cafe.daum.net/meetpeople/HoUW/219805,2026-07-09 16:39:55,2026-07-06,"안녕하세요 (주)더한양 최진우님, 디지털미트 서종현입니다. 판매하고 계신 퇴니시(TONNIES) 삼겹을 승리선택님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:삼겹 / 원산지 일치,93928,독일 삼겹 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93928,219663,블랙포크 삼겹 2종 판매합니다,슈퍼초코송이,https://cafe.daum.net/meetpeople/HoUW/219663,2026-07-09 16:39:55,2026-07-06,"안녕하세요 슈퍼초코송이님, 디지털미트 서종현입니다. 판매하고 계신 블랙포크 삼겹 2종을 승리선택님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:삼겹 / 원산지 일치,93928,독일 삼겹 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93928,219648,베슬러 삼겹 판매합니다.,김진영.,https://cafe.daum.net/meetpeople/HoUW/219648,2026-07-09 16:39:55,2026-07-06,"안녕하세요 김진영.님, 디지털미트 서종현입니다. 판매하고 계신 베슬러 삼겹을 승리선택님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:설도 / 원산지 일치,93938,호주산 a 설도 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93938,220723,호주산 와규 설도 판매합니다,퍼스트미트 lee,https://cafe.daum.net/meetpeople/HoUW/220723,2026-07-09 16:39:56,2026-07-07,"안녕하세요 퍼스트미트 lee님, 디지털미트 서종현입니다. 판매하고 계신 호주산 와규 설도를 다우푸드님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:설도 / 원산지 일치,93938,호주산 a 설도 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93938,218853,호주산 와규 설도 판매합니다.,세원푸드 여운열,https://cafe.daum.net/meetpeople/HoUW/218853,2026-07-09 16:39:56,2026-07-07,"안녕하세요 세원푸드 여운열님, 디지털미트 서종현입니다. 판매하고 계신 호주산 와규 설도를 다우푸드님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:설도 / 원산지 일치,93938,호주산 a 설도 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93938,217691,킬코이 설도 판매합니다.,오니,https://cafe.daum.net/meetpeople/HoUW/217691,2026-07-09 16:39:56,2026-07-07,"안녕하세요 오니님, 디지털미트 서종현입니다. 판매하고 계신 킬코이 설도를 다우푸드님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:미추리삼겹 / 원산지 일치,93932,스페인산 미추리삼겹 구입합니다~,https://cafe.daum.net/meetpeople/HoTs/93932,220372,리테라 미추리삼겹 판매합니다.,레인보우미트,https://cafe.daum.net/meetpeople/HoUW/220372,2026-07-09 16:39:58,2026-07-06,"안녕하세요 레인보우미트님, 디지털미트 서종현입니다. 판매하고 계신 리테라 미추리삼겹을 미트피플 회원 i saac님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
3,품목:미추리삼겹 / 원산지 일치,93932,스페인산 미추리삼겹 구입합니다~,https://cafe.daum.net/meetpeople/HoTs/93932,220258,스페인 알레한드로 듀록 미추리삼겹,(주)제이알미트 황정록,https://cafe.daum.net/meetpeople/HoUW/220258,2026-07-09 16:39:58,2026-07-06,"안녕하세요 (주)제이알미트 황정록님, 디지털미트 서종현입니다. 판매하고 계신 스페인 알레한드로 듀록 미추리삼겹을 미트피플 회원 i saac님이 구매를 원하고 있습니다. 연락 함 해보세요. https://open.kakao.com/o/g0Zywnmd",,,,
